"Recording","Timestamp","Duration","Speakers","Text","Tags","Comments","Reels"
"2024-07-24_p12_rushhour_with_audio.mp4","00:05:43","00:00:02","","","touching pieces","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:05:27","00:00:15","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:05:08","00:00:03","","","touching pieces","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:00:58","00:00:03","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:04:59","00:00:02","","","touching pieces","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:05:03","00:00:03","","","touching pieces","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:04:39","00:00:16","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:03:20","00:00:02","","","head scratch","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:03:09","00:00:09","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:03:04","00:00:02","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:02:51","00:00:05","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:01:02","00:00:03","","","touching pieces","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:00:52","00:00:01","","","ends resting head on hand","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:00:46","00:00:01","","","starts resting head on hand","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:00:26","00:00:05","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:00:27","00:00:02","","","head bow","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:00:24","00:00:02","","","head tilt","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:00:16","00:00:01","","","touching hair","",""
"2024-07-16_p06_knot_with_audio.mp4","00:09:40","00:00:07","","","touching pieces","",""
"2024-07-16_p06_knot_with_audio.mp4","00:09:11","00:00:04","","","lip twist","",""
"2024-07-16_p06_knot_with_audio.mp4","00:08:44","00:00:05","","","flip back","",""
"2024-07-16_p06_knot_with_audio.mp4","00:08:35","00:00:07","","","touching pieces","",""
"2024-07-16_p06_knot_with_audio.mp4","00:08:23","00:00:01","","","look away","",""
"2024-07-16_p06_knot_with_audio.mp4","00:08:30","00:00:04","","","look away","",""
"2024-07-16_p06_knot_with_audio.mp4","00:07:05","00:00:02","","","flip forward","",""
"2024-07-16_p06_knot_with_audio.mp4","00:07:00","00:00:04","","","undo","",""
"2024-07-16_p06_knot_with_audio.mp4","00:06:28","00:00:01","","","touching glasses","",""
"2024-07-16_p06_knot_with_audio.mp4","00:05:56","00:00:04","","","reread","",""
"2024-07-16_p06_knot_with_audio.mp4","00:05:32","00:00:02","","","lip movement","",""
"2024-07-16_p06_knot_with_audio.mp4","00:05:13","00:00:04","","","reread","",""
"2024-07-16_p06_knot_with_audio.mp4","00:04:58","00:00:08","","","reread","",""
"2024-07-16_p06_knot_with_audio.mp4","00:04:47","00:00:01","","","move manual","",""
"2024-07-16_p06_knot_with_audio.mp4","00:04:35","00:00:01","","","lip twist","",""
"2024-07-16_p06_knot_with_audio.mp4","00:02:56","00:00:02","","","reread","",""
"2024-07-16_p06_knot_with_audio.mp4","00:03:37","00:00:14","","","reread","",""
"2024-07-16_p06_knot_with_audio.mp4","00:03:35","00:00:01","","","touching glasses","",""
"2024-07-16_p06_knot_with_audio.mp4","00:03:13","00:00:01","","","lip narrow","",""
"2024-07-16_p06_knot_with_audio.mp4","00:03:11","00:00:01","","","lip corners depressed","",""
"2024-07-16_p06_knot_with_audio.mp4","00:02:58","00:00:02","","","#orange, lip movement","",""
"2024-07-16_p06_knot_with_audio.mp4","00:01:47","00:00:02","","","touching glasses","",""
"2024-07-16_p06_knot_with_audio.mp4","00:01:02","00:00:01","","","undo","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:10:21","00:00:01","","","lip twist","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:10:19","00:00:01","","","starts resting head on hand","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:10:17","00:00:01","","","finger tapping","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:09:45","00:00:01","","","lean back","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:09:43","00:00:01","","","solved behaviors - finger drumming","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:09:40","00:00:01","","","solved","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:09:00","00:00:01","","","ends resting head on hand","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:08:42","00:00:01","","","starts resting head on hand","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:08:36","00:00:01","","","flip forward","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:08:32","00:00:01","","","#orange, lean back","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:08:31","00:00:00","","","undo","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:08:28","00:00:03","","","head bow","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:08:00","00:00:01","","","undo","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:07:57","00:00:01","","","ends resting head on hand","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:07:55","00:00:01","","","big breath","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:07:52","00:00:01","","","starts resting head on hand","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:07:49","00:00:03","","","head bow","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:07:21","00:00:01","","","lean back","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:07:19","00:00:02","","","touching pieces","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:06:36","00:00:01","","","flip forward","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:06:34","00:00:01","","","undo","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:06:29","00:00:01","","","finger tapping","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:06:25","00:00:03","","","lean back","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:05:46","00:00:02","","","head bow","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:05:21","00:00:01","","","lip movement","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:05:15","00:00:01","","","turning manual","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:05:09","00:00:01","","","undo","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:04:59","00:00:01","","","undo","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:04:22","00:00:01","","","undo","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:02:11","00:00:01","","","undo","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:05:10","00:00:02","","","lean back","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:05:05","00:00:03","","","touching pieces","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:04:41","00:00:02","","","head bow","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:04:28","00:00:01","","","lean forward","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:04:23","00:00:01","","","posture reset","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:04:16","00:00:01","","","#red, touching pieces","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:04:15","00:00:01","","","#orange, lean back","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:04:13","00:00:02","","","ends resting head on hand","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:03:37","00:00:01","","","lean forward","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:02:56","00:00:07","","","touching forehead","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:02:08","00:00:01","","","starts resting head on hand","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:02:05","00:00:01","","","tapping pieces","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:01:53","00:00:01","","","ends resting head on hand","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:01:40","00:00:01","","","finger tapping","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:01:38","00:00:02","","","lean forward","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:01:30","00:00:03","","","lean back","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:01:06","00:00:06","","","no movement","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:01:02","00:00:01","","","starts resting head on hand","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:00:25","00:00:01","","","finger tapping","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:03:47","00:00:03","","","lip movement, lip purse","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:03:45","00:00:02","","","touching eye","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:03:46","00:00:03","","","hand gesture","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:04:11","00:00:01","","","raised brows","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:03:27","00:00:02","","","nod","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:03:20","00:00:03","","","hand gesture","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:03:15","00:00:03","","","furrowed brows, talking to self","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:02:59","00:00:02","","","hand gesture, nod","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:03:01","00:00:03","","","bares teeth, mouth sounds, raised brows","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:01:54","00:00:03","","","lip purse","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:00:57","00:00:02","","","pout","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:00:41","00:00:03","","","pout","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:00:35","00:00:02","","","big breath","",""
"2024-07-16_p05_origami_with_audio.mp4","00:08:22","00:00:02","","","lean forward","",""
"2024-07-16_p05_origami_with_audio.mp4","00:08:21","00:00:04","","","frown, lean back, oral movement","",""
"2024-07-16_p05_origami_with_audio.mp4","00:08:20","00:00:01","","","look away","",""
"2024-07-16_p05_origami_with_audio.mp4","00:08:24","00:00:02","","","raised brows","",""
"2024-07-16_p05_origami_with_audio.mp4","00:07:53","00:00:03","","","head tilt","",""
"2024-07-16_p05_origami_with_audio.mp4","00:08:11","00:00:01","","","nod","",""
"2024-07-16_p05_origami_with_audio.mp4","00:07:01","00:00:03","","","nod, raised brows, lip corners depressed","",""
"2024-07-16_p05_origami_with_audio.mp4","00:06:42","00:00:03","","","lip corners depressed","",""
"2024-07-16_p05_origami_with_audio.mp4","00:08:06","00:00:03","","","touching glasses","",""
"2024-07-16_p05_origami_with_audio.mp4","00:08:01","00:00:05","","","reread","",""
"2024-07-16_p05_origami_with_audio.mp4","00:07:58","00:00:07","","","hand gesture","",""
"2024-07-16_p05_origami_with_audio.mp4","00:07:38","00:00:03","","","raised brows","",""
"2024-07-16_p05_origami_with_audio.mp4","00:07:40","00:00:01","","","forehead scratch","",""
"2024-07-16_p05_origami_with_audio.mp4","00:07:37","00:00:02","","","nose scratch","",""
"2024-07-16_p05_origami_with_audio.mp4","00:07:15","00:00:03","","","touching forehead","",""
"2024-07-16_p05_origami_with_audio.mp4","00:07:07","00:00:02","","","raised brows","",""
"2024-07-16_p05_origami_with_audio.mp4","00:06:31","00:00:02","","","nod","",""
"2024-07-16_p05_origami_with_audio.mp4","00:06:15","00:00:03","","","mouth open","",""
"2024-07-16_p05_origami_with_audio.mp4","00:06:08","00:00:05","","","no movement","",""
"2024-07-16_p05_origami_with_audio.mp4","00:06:04","00:00:02","","","touching nose","",""
"2024-07-16_p05_origami_with_audio.mp4","00:06:00","00:00:03","","","face scratch","",""
"2024-07-16_p05_origami_with_audio.mp4","00:05:48","00:00:02","","","nose scratch","",""
"2024-07-16_p05_origami_with_audio.mp4","00:05:41","00:00:03","","","frown, raised brows","",""
"2024-07-16_p05_origami_with_audio.mp4","00:05:01","00:00:03","","","scrunch brows","",""
"2024-07-16_p05_origami_with_audio.mp4","00:04:38","00:00:02","","","bares teeth, raised brows","",""
"2024-07-16_p05_origami_with_audio.mp4","00:04:49","00:00:02","","","reread","",""
"2024-07-16_p05_origami_with_audio.mp4","00:04:37","00:00:02","","","chin tuck","",""
"2024-07-16_p05_origami_with_audio.mp4","00:04:22","00:00:01","","","ear scratch","",""
"2024-07-16_p05_origami_with_audio.mp4","00:04:19","00:00:02","","","flip forward","",""
"2024-07-16_p05_origami_with_audio.mp4","00:03:39","00:00:02","","","no movement","",""
"2024-07-16_p05_origami_with_audio.mp4","00:03:20","00:00:02","","","lean forward","",""
"2024-07-16_p05_origami_with_audio.mp4","00:03:16","00:00:03","","","scrunch brows","",""
"2024-07-16_p05_origami_with_audio.mp4","00:02:47","00:00:02","","","lift head","",""
"2024-07-16_p05_origami_with_audio.mp4","00:02:43","00:00:01","","","nod","",""
"2024-07-16_p05_origami_with_audio.mp4","00:02:49","00:00:03","","","bares teeth, raised brows","",""
"2024-07-16_p05_origami_with_audio.mp4","00:02:53","00:00:02","","","ear scratch, nod","",""
"2024-07-16_p05_origami_with_audio.mp4","00:02:42","00:00:02","","","lift head","",""
"2024-07-16_p05_origami_with_audio.mp4","00:02:11","00:00:02","","","lip corner raise","",""
"2024-07-16_p05_origami_with_audio.mp4","00:02:06","00:00:02","","","raised brows","",""
"2024-07-16_p05_origami_with_audio.mp4","00:02:07","00:00:03","","","touching glasses","",""
"2024-07-16_p05_origami_with_audio.mp4","00:01:52","00:00:03","","","no movement","",""
"2024-07-16_p05_origami_with_audio.mp4","00:01:48","00:00:02","","","nod","",""
"2024-07-16_p05_origami_with_audio.mp4","00:01:32","00:00:01","","","hand gesture","",""
"2024-07-16_p05_origami_with_audio.mp4","00:01:29","00:00:02","","","talking to self","",""
"2024-07-16_p05_origami_with_audio.mp4","00:01:32","00:00:02","","","lean forward","",""
"2024-07-16_p05_origami_with_audio.mp4","00:01:28","00:00:02","","","nod","",""
"2024-07-16_p05_origami_with_audio.mp4","00:00:50","00:00:03","","","flip forward","",""
"2024-07-16_p05_origami_with_audio.mp4","00:00:28","00:00:02","","","lean forward","",""
"2024-07-16_p05_origami_with_audio.mp4","00:00:09","00:00:03","","","chin tuck, head tilt","",""
"2024-07-16_p05_origami_with_audio.mp4","00:00:08","00:00:02","","","frown","",""
"2024-07-16_p05_knot_with_audio.mp4","00:07:02","00:00:02","","","nose scratch","",""
"2024-07-16_p05_knot_with_audio.mp4","00:05:27","00:00:02","","","nose scratch, raised brows","",""
"2024-07-16_p05_knot_with_audio.mp4","00:04:08","00:00:01","","","lip purse","",""
"2024-07-16_p05_knot_with_audio.mp4","00:03:46","00:00:02","","","utterance","",""
"2024-07-16_p05_knot_with_audio.mp4","00:03:31","00:00:03","","","mouth open","",""
"2024-07-16_p05_knot_with_audio.mp4","00:03:29","00:00:02","","","utterance","",""
"2024-07-16_p05_knot_with_audio.mp4","00:03:28","00:00:01","","","restart, sigh","",""
"2024-07-16_p05_knot_with_audio.mp4","00:03:12","00:00:01","","","chin raise, lip pout","",""
"2024-07-16_p05_knot_with_audio.mp4","00:03:08","00:00:02","","","touching forehead","",""
"2024-07-16_p05_knot_with_audio.mp4","00:02:13","00:00:01","","","nose scratch","",""
"2024-07-16_p05_knot_with_audio.mp4","00:01:55","00:00:01","","","nose scratch","",""
"2024-07-16_p05_origami_with_audio.mp4","00:07:54","00:00:02","","","#green, frown","",""
"2024-07-16_p04_knot_with_audio.mp4","00:09:53","00:00:01","","right ","smile","",""
"2024-07-16_p04_knot_with_audio.mp4","00:09:00","00:00:01","","","talking to self","",""
"2024-07-16_p04_knot_with_audio.mp4","00:08:55","00:00:04","","","reread","",""
"2024-07-16_p04_knot_with_audio.mp4","00:08:43","00:00:02","","","head tilt","",""
"2024-07-16_p04_knot_with_audio.mp4","00:08:31","00:00:02","","","posture reset","",""
"2024-07-16_p04_knot_with_audio.mp4","00:07:42","00:00:01","","","lean back","",""
"2024-07-16_p04_knot_with_audio.mp4","00:07:37","00:00:04","","","lean forward","",""
"2024-07-16_p04_knot_with_audio.mp4","00:07:08","00:00:03","","","reread","",""
"2024-07-16_p04_knot_with_audio.mp4","00:07:04","00:00:01","","","nod","",""
"2024-07-16_p04_knot_with_audio.mp4","00:07:00","00:00:02","","","lip purse","",""
"2024-07-16_p04_knot_with_audio.mp4","00:06:06","00:00:02","","","lip purse","",""
"2024-07-16_p04_knot_with_audio.mp4","00:05:54","00:00:02","","","restart","",""
"2024-07-16_p04_knot_with_audio.mp4","00:05:44","00:00:01","","","mouth open","",""
"2024-07-16_p04_knot_with_audio.mp4","00:05:37","00:00:05","","","talking to self","",""
"2024-07-16_p04_knot_with_audio.mp4","00:09:57","00:00:03","","","sit back","",""
"2024-07-16_p04_knot_with_audio.mp4","00:05:21","00:00:01","","","nod","",""
"2024-07-16_p04_knot_with_audio.mp4","00:04:22","00:00:03","","","talking to self","",""
"2024-07-16_p04_knot_with_audio.mp4","00:05:17","00:00:02","","","lip purse","",""
"2024-07-16_p04_knot_with_audio.mp4","00:04:54","00:00:02","","","lip lick","",""
"2024-07-16_p04_knot_with_audio.mp4","00:04:43","00:00:05","","","talking to self","",""
"2024-07-16_p04_knot_with_audio.mp4","00:04:40","00:00:01","","","nod","",""
"2024-07-16_p04_knot_with_audio.mp4","00:04:31","00:00:02","","","nod","",""
"2024-07-16_p04_knot_with_audio.mp4","00:04:23","00:00:07","","","reread","",""
"2024-07-16_p04_knot_with_audio.mp4","00:04:20","00:00:01","","","nod","",""
"2024-07-16_p04_knot_with_audio.mp4","00:04:03","00:00:02","","","bares teeth","",""
"2024-07-16_p04_knot_with_audio.mp4","00:03:54","00:00:02","","","nod","",""
"2024-07-16_p04_knot_with_audio.mp4","00:03:53","00:00:02","","","talking to self","",""
"2024-07-16_p04_knot_with_audio.mp4","00:03:46","00:00:01","","","lip purse","",""
"2024-07-16_p04_knot_with_audio.mp4","00:03:38","00:00:02","","","lip lick, oral movement","",""
"2024-07-16_p04_knot_with_audio.mp4","00:03:36","00:00:01","","","lip purse","",""
"2024-07-16_p04_knot_with_audio.mp4","00:03:10","00:00:02","","","mouth sounds","",""
"2024-07-16_p04_knot_with_audio.mp4","00:02:53","00:00:02","","","lip purse","",""
"2024-07-16_p04_knot_with_audio.mp4","00:02:50","00:00:01","","","lip purse","",""
"2024-07-16_p04_knot_with_audio.mp4","00:02:26","00:00:02","","","lip purse","",""
"2024-07-16_p04_knot_with_audio.mp4","00:01:50","00:00:01","","","lip lick","",""
"2024-07-16_p04_knot_with_audio.mp4","00:01:48","00:00:02","","","lip purse, lip twist","",""
"2024-07-16_p04_knot_with_audio.mp4","00:01:46","00:00:01","","","lip corner raise","",""
"2024-07-16_p04_knot_with_audio.mp4","00:01:28","00:00:03","","","mouth sounds, oral movement","",""
"2024-07-16_p04_knot_with_audio.mp4","00:01:08","00:00:02","","","lip purse","",""
"2024-07-15_p03_knot_with_audio.mp4","00:08:26","00:00:01","","","furrowed brows","",""
"2024-07-15_p03_knot_with_audio.mp4","00:08:08","00:00:02","","","flip back","",""
"2024-07-15_p03_knot_with_audio.mp4","00:07:47","00:00:02","","","nose scratch","",""
"2024-07-15_p03_knot_with_audio.mp4","00:07:26","00:00:01","","","neck scratch","",""
"2024-07-15_p03_knot_with_audio.mp4","00:07:14","00:00:01","","","head tilt","",""
"2024-07-15_p03_knot_with_audio.mp4","00:07:19","00:00:01","","","lean back","",""
"2024-07-15_p03_knot_with_audio.mp4","00:07:11","00:00:02","","","scrunch brows","",""
"2024-07-15_p03_knot_with_audio.mp4","00:07:10","00:00:04","","","lean forward","",""
"2024-07-15_p03_knot_with_audio.mp4","00:05:59","00:00:04","","","lip purse","",""
"2024-07-15_p03_knot_with_audio.mp4","00:05:36","00:00:03","","","frown, lip purse, scrunch brows","",""
"2024-07-15_p03_knot_with_audio.mp4","00:05:24","00:00:04",""," 
","no movement","",""
"2024-07-15_p03_knot_with_audio.mp4","00:05:24","00:00:03",""," 
","chin scratch","",""
"2024-07-15_p03_knot_with_audio.mp4","00:05:10","00:00:02","","","nose scratch","",""
"2024-07-15_p03_knot_with_audio.mp4","00:05:04","00:00:05","","","flip forward","",""
"2024-07-15_p03_knot_with_audio.mp4","00:04:43","00:00:01","","","head tilt","",""
"2024-07-15_p03_knot_with_audio.mp4","00:04:20","00:00:06","","","gaze shift","",""
"2024-07-15_p03_knot_with_audio.mp4","00:04:15","00:00:03","","","lip purse, scrunch brows","",""
"2024-07-15_p03_knot_with_audio.mp4","00:03:43","00:00:12","","","gaze shift","",""
"2024-07-15_p03_knot_with_audio.mp4","00:03:32","00:00:01","","","lean back","",""
"2024-07-15_p03_knot_with_audio.mp4","00:03:33","00:00:01","","","head tilt","",""
"2024-07-15_p03_knot_with_audio.mp4","00:03:29","00:00:01","","","lip twist","",""
"2024-07-15_p03_knot_with_audio.mp4","00:03:26","00:00:02","","","lean forward","",""
"2024-07-15_p03_knot_with_audio.mp4","00:03:21","00:00:01","","","lean back","",""
"2024-07-15_p03_knot_with_audio.mp4","00:03:15","00:00:03","","","reread","",""
"2024-07-15_p03_knot_with_audio.mp4","00:03:14","00:00:02","","","flip back","",""
"2024-07-15_p03_knot_with_audio.mp4","00:03:02","00:00:01","","","head tilt","",""
"2024-07-15_p03_knot_with_audio.mp4","00:02:31","00:00:01","","","posture reset","",""
"2024-07-15_p03_knot_with_audio.mp4","00:02:01","00:00:04","","","flip back","",""
"2024-07-15_p03_knot_with_audio.mp4","00:01:57","00:00:03","","","posture reset","",""
"2024-07-15_p03_knot_with_audio.mp4","00:01:28","00:00:10","","","flip back, flip forward","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:10:06","00:00:01","","","ends resting head on hand","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:10:01","00:00:01","","","fist tighten","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:09:13","00:00:02","","","starts resting head on hand","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:09:27","00:00:07","","","no movement","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:09:05","00:00:02","","","finger tapping","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:09:01","00:00:03","","","no movement","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:08:26","00:00:02","","","look away","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:08:28","00:00:02","","","lift head","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:08:25","00:00:01","","","smile","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:08:24","00:00:01","","","ends resting head on hand","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:07:55","00:00:01","","","scrunch brows","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:07:56","00:00:01","","","starts resting head on hand","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:07:54","00:00:01","","","frown","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:07:40","00:00:02","","","no movement","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:07:25","00:00:02","","","scrunch brows","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:06:52","00:00:01","","","head tilt","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:06:36","00:00:03","","","finger tapping","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:05:07","00:00:02","","","look away","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:05:01","00:00:01","","","ends resting head on hand","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:04:59","00:00:02","","","hand gesture","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:04:45","00:00:02","","","starts resting head on hand","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:03:58","00:00:01","","","","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:04:42","00:00:01","","","blink","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:03:44","00:00:03","","","no movement","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:03:39","00:00:02","","","scrunch brows","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:03:37","00:00:02","","","lip corner raise","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:03:01","00:00:04","","","look away","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:02:58","00:00:03","","","no movement","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:02:35","00:00:04","","","no movement","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:02:30","00:00:02","","","no movement","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:02:16","00:00:01","","","head tilt","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:02:00","00:00:03","","","no movement","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:01:25","00:00:03","","","no movement","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:01:23","00:00:02","","","finger tapping","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:01:45","00:00:01","","","#yellow","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:01:16","00:00:04","","","no movement","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:01:14","00:00:01","","","head tilt","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:01:09","00:00:03","","","look away","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:01:06","00:00:02","","","lean forward","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:01:02","00:00:02","","","look away","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:01:00","00:00:01","","","head tilt","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:00:56","00:00:04","","","no movement","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:00:54","00:00:02","","","head tilt, lip corner raise","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:00:42","00:00:02","","","no movement","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:00:35","00:00:02","","","lip corner raise","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:00:29","00:00:01","","","head tilt","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:00:20","00:00:01","","","fist tighten","",""
"2024-07-19_p11_tangrams_with_audio.mp4","00:04:22","00:00:04","","","touching pieces","",""
"2024-07-17_p08_knot_with_audio.mp4","00:03:38","00:00:02","","","#orange, lean forward","",""
"2024-07-17_p08_knot_with_audio.mp4","00:03:01","00:00:02","","","lean back","""what is it if he leans back and just stays there"" (sl3326@cornell.edu)",""
"2024-07-19_p11_tangrams_with_audio.mp4","00:01:53","00:00:02","","","lean back","",""
"2024-07-19_p11_tangrams_with_audio.mp4","00:05:04","00:00:02","","","upturning palm","",""
"2024-07-19_p11_tangrams_with_audio.mp4","00:04:15","00:00:03","","","upturning palm","",""
"2024-07-19_p11_tangrams_with_audio.mp4","00:03:15","00:00:03","","","upturning palm","",""
"2024-07-19_p11_knot_with_audio.mp4","00:10:51","00:00:02","","","head scratch","",""
"2024-07-19_p11_knot_with_audio.mp4","00:10:50","00:00:02","","","raised brows","",""
"2024-07-19_p11_knot_with_audio.mp4","00:10:49","00:00:01","","","lip twist","",""
"2024-07-19_p11_knot_with_audio.mp4","00:10:46","00:00:01","","","utterance (what is this)","",""
"2024-07-19_p11_knot_with_audio.mp4","00:10:40","00:00:02","","","mouth open","",""
"2024-07-19_p11_knot_with_audio.mp4","00:10:34","00:00:04","","","head bow, lean forward","",""
"2024-07-19_p11_knot_with_audio.mp4","00:10:05","00:00:02","","","mouth open","",""
"2024-07-19_p11_knot_with_audio.mp4","00:10:02","00:00:01","","","mouth open","",""
"2024-07-19_p11_knot_with_audio.mp4","00:09:50","00:00:02","","","scrunch brows","",""
"2024-07-19_p11_knot_with_audio.mp4","00:09:48","00:00:02","","","reread","",""
"2024-07-19_p11_knot_with_audio.mp4","00:09:00","00:00:03","","","lean forward","",""
"2024-07-19_p11_knot_with_audio.mp4","00:08:36","00:00:02","","","nose scratch","",""
